-7.5000081e-1 -6.6666771e-1 -6.94696e-3 -6.94696e-3
-6.6666771e-1 -6.6666771e-1 1.1110805e-1 1.1110805e-1
-5.8333461e-1 -6.6666771e-1 2.1527464e-1 2.1527464e-1
-5.0000151e-1 -6.6666771e-1 3.0555255e-1 3.0555255e-1
-4.1666841e-1 -6.6666771e-1 3.8194154e-1 3.8194154e-1
-3.3333531e-1 -6.6666771e-1 4.4444165e-1 4.4444165e-1
-2.5000221e-1 -6.6666771e-1 4.9305304e-1 4.9305304e-1
-1.6666911e-1 -6.6666771e-1 5.2777554e-1 5.2777554e-1
-8.333601e-2 -6.6666771e-1 5.4860915e-1 5.4860915e-1
-2.911e-6 -6.6666771e-1 5.55554e-1 5.55554e-1
8.333019e-2 -6.6666771e-1 5.4861024e-1 5.4861024e-1
1.66663289e-1 -6.6666771e-1 5.2777745e-1 5.2777745e-1
2.4999638e-1 -6.6666771e-1 4.9305585e-1 4.9305585e-1
3.3332948e-1 -6.6666771e-1 4.4444545e-1 4.4444545e-1
4.1666258e-1 -6.6666771e-1 3.8194624e-1 3.8194624e-1
4.9999568e-1 -6.6666771e-1 3.0555835e-1 3.0555835e-1
5.8332878e-1 -6.6666771e-1 2.1528165e-1 2.1528165e-1
6.6666188e-1 -6.6666771e-1 1.1111604e-1 1.1111604e-1
7.4999498e-1 -6.6666771e-1 -6.93845e-3 -6.93845e-3
8.3332808e-1 -6.6666771e-1 -1.3888165e-1 -1.3888165e-1
9.1666118e-1 -6.6666771e-1 -2.8471376e-1 -2.8471376e-1
9.9999428e-1 -6.6666771e-1 -4.4443466e-1 -4.4443466e-1

-1.0e0 -5.8333461e-1 -3.4027939e-1 -3.4027939e-1
-9.16667e-1 -5.8333461e-1 -1.8055789e-1 -1.8055789e-1
-8.3333391e-1 -5.8333461e-1 -3.472469e-2 -3.472469e-2
-7.5000081e-1 -5.8333461e-1 9.72196e-2 9.72196e-2
-6.6666771e-1 -5.8333461e-1 2.1527461e-1 2.1527461e-1
-5.8333461e-1 -5.8333461e-1 3.1944121e-1 3.1944121e-1
-5.0000151e-1 -5.8333461e-1 4.0971912e-1 4.0971912e-1
-4.1666841e-1 -5.8333461e-1 4.8610811e-1 4.8610811e-1
-3.3333531e-1 -5.8333461e-1 5.4860822e-1 5.4860822e-1
-2.5000221e-1 -5.8333461e-1 5.972196e-1 5.972196e-1
-1.6666911e-1 -5.8333461e-1 6.3194211e-1 6.3194211e-1
-8.333601e-2 -5.8333461e-1 6.5277571e-1 6.5277571e-1
-2.911e-6 -5.8333461e-1 6.597206e-1 6.597206e-1
8.333019e-2 -5.8333461e-1 6.5277681e-1 6.5277681e-1
1.66663289e-1 -5.8333461e-1 6.3194402e-1 6.3194402e-1
2.4999638e-1 -5.8333461e-1 5.9722241e-1 5.9722241e-1
3.3332948e-1 -5.8333461e-1 5.4861201e-1 5.4861201e-1
4.1666258e-1 -5.8333461e-1 4.8611281e-1 4.8611281e-1
4.9999568e-1 -5.8333461e-1 4.0972491e-1 4.0972491e-1
5.8332878e-1 -5.8333461e-1 3.1944821e-1 3.1944821e-1
6.6666188e-1 -5.8333461e-1 2.1528261e-1 2.1528261e-1
7.4999498e-1 -5.8333461e-1 9.722812e-2 9.722812e-2
8.3332808e-1 -5.8333461e-1 -3.471509e-2 -3.471509e-2
9.1666118e-1 -5.8333461e-1 -1.805472e-1 -1.805472e-1
9.9999428e-1 -5.8333461e-1 -3.402681e-1 -3.402681e-1

-1.0e0 -5.0000151e-1 -2.5000153e-1 -2.5000153e-1
-9.16667e-1 -5.0000151e-1 -9.028003e-2 -9.028003e-2
-8.3333391e-1 -5.0000151e-1 5.555318e-2 5.555318e-2
-7.5000081e-1 -5.0000151e-1 1.8749747e-1 1.8749747e-1
-6.6666771e-1 -5.0000151e-1 3.0555247e-1 3.0555247e-1
-5.8333461e-1 -5.0000151e-1 4.0971907e-1 4.0971907e-1
-5.0000151e-1 -5.0000151e-1 4.9999698e-1 4.9999698e-1
-4.1666841e-1 -5.0000151e-1 5.7638597e-1 5.7638597e-1
-3.3333531e-1 -5.0000151e-1 6.3888608e-1 6.3888608e-1
-2.5000221e-1 -5.0000151e-1 6.8749747e-1 6.8749747e-1
-1.6666911e-1 -5.0000151e-1 7.2221997e-1 7.2221997e-1
-8.333601e-2 -5.0000151e-1 7.4305357e-1 7.4305357e-1
-2.911e-6 -5.0000151e-1 7.499985e-1 7.499985e-1
8.333019e-2 -5.0000151e-1 7.4305467e-1 7.4305467e-1
1.66663289e-1 -5.0000151e-1 7.2222188e-1 7.2222188e-1
2.4999638e-1 -5.0000151e-1 6.8750027e-1 6.8750027e-1
3.3332948e-1 -5.0000151e-1 6.3888988e-1 6.3888988e-1
4.1666258e-1 -5.0000151e-1 5.7639067e-1 5.7639067e-1
4.9999568e-1 -5.0000151e-1 5.0000278e-1 5.0000278e-1
5.8332878e-1 -5.0000151e-1 4.0972607e-1 4.0972607e-1
6.6666188e-1 -5.0000151e-1 3.0556047e-1 3.0556047e-1
7.4999498e-1 -5.0000151e-1 1.8750598e-1 1.8750598e-1
8.3332808e-1 -5.0000151e-1 5.556277e-2 5.556277e-2
9.1666118e-1 -5.0000151e-1 -9.026933e-2 -9.026933e-2
9.9999428e-1 -5.0000151e-1 -2.4999023e-1 -2.4999023e-1

-1.0e0 -4.1666841e-1 -1.7361252e-1 -1.7361252e-1
-9.16667e-1 -4.1666841e-1 -1.389102e-2 -1.389102e-2
-8.3333391e-1 -4.1666841e-1 1.3194218e-1 1.3194218e-1
-7.5000081e-1 -4.1666841e-1 2.6388647e-1 2.6388647e-1
-6.6666771e-1 -4.1666841e-1 3.8194148e-1 3.8194148e-1
-5.8333461e-1 -4.1666841e-1 4.8610808e-1 4.8610808e-1
-5.0000151e-1 -4.1666841e-1 5.7638599e-1 5.7638599e-1
-4.1666841e-1 -4.1666841e-1 6.5277498e-1 6.5277498e-1
-3.3333531e-1 -4.1666841e-1 7.1527509e-1 7.1527509e-1
-2.5000221e-1 -4.1666841e-1 7.6388647e-1 7.6388647e-1
-1.6666911e-1 -4.1666841e-1 7.9860898e-1 7.9860898e-1
-8.333601e-2 -4.1666841e-1 8.1944258e-1 8.1944258e-1
-2.911e-6 -4.1666841e-1 8.263875e-1 8.263875e-1
8.333019e-2 -4.1666841e-1 8.1944368e-1 8.1944368e-1
1.66663289e-1 -4.1666841e-1 7.9861089e-1 7.9861089e-1
2.4999638e-1 -4.1666841e-1 7.6388928e-1 7.6388928e-1
3.3332948e-1 -4.1666841e-1 7.1527888e-1 7.1527888e-1
4.1666258e-1 -4.1666841e-1 6.5277968e-1 6.5277968e-1
4.9999568e-1 -4.1666841e-1 5.7639178e-1 5.7639178e-1
5.8332878e-1 -4.1666841e-1 4.8611508e-1 4.8611508e-1
6.6666188e-1 -4.1666841e-1 3.8194948e-1 3.8194948e-1
7.4999498e-1 -4.1666841e-1 2.6389499e-1 2.6389499e-1
8.3332808e-1 -4.1666841e-1 1.3195178e-1 1.3195178e-1
9.1666118e-1 -4.1666841e-1 -1.388033e-2 -1.388033e-2
9.9999428e-1 -4.1666841e-1 -1.7360123e-1 -1.7360123e-1

-1.0e0 -3.3333531e-1 -1.1111237e-1 -1.1111237e-1
-9.16667e-1 -3.3333531e-1 4.860913e-2 4.860913e-2
-8.3333391e-1 -3.3333531e-1 1.9444234e-1 1.9444234e-1
-7.5000081e-1 -3.3333531e-1 3.2638663e-1 3.2638663e-1
-6.6666771e-1 -3.3333531e-1 4.4444164e-1 4.4444164e-1
-5.8333461e-1 -3.3333531e-1 5.4860823e-1 5.4860823e-1
-5.0000151e-1 -3.3333531e-1 6.3888614e-1 6.3888614e-1
-4.1666841e-1 -3.3333531e-1 7.1527513e-1 7.1527513e-1
-3.3333531e-1 -3.3333531e-1 7.7777524e-1 7.7777524e-1
-2.5000221e-1 -3.3333531e-1 8.2638663e-1 8.2638663e-1
-1.6666911e-1 -3.3333531e-1 8.6110913e-1 8.6110913e-1
-8.333601e-2 -3.3333531e-1 8.8194273e-1 8.8194273e-1
-2.911e-6 -3.3333531e-1 8.888876e-1 8.888876e-1
8.333019e-2 -3.3333531e-1 8.8194383e-1 8.8194383e-1
1.66663289e-1 -3.3333531e-1 8.6111104e-1 8.6111104e-1
2.4999638e-1 -3.3333531e-1 8.2638943e-1 8.2638943e-1
3.3332948e-1 -3.3333531e-1 7.7777904e-1 7.7777904e-1
4.1666258e-1 -3.3333531e-1 7.1527983e-1 7.1527983e-1
4.9999568e-1 -3.3333531e-1 6.3889194e-1 6.3889194e-1
5.8332878e-1 -3.3333531e-1 5.4861523e-1 5.4861523e-1
6.6666188e-1 -3.3333531e-1 4.4444963e-1 4.4444963e-1
7.4999498e-1 -3.3333531e-1 3.2639514e-1 3.2639514e-1
8.3332808e-1 -3.3333531e-1 1.9445193e-1 1.9445193e-1
9.1666118e-1 -3.3333531e-1 4.861983e-2 4.861983e-2
9.9999428e-1 -3.3333531e-1 -1.1110107e-1 -1.1110107e-1

-1.0e0 -2.5000221e-1 -6.2501068e-2 -6.2501068e-2
-9.16667e-1 -2.5000221e-1 9.722043e-2 9.722043e-2
-8.3333391e-1 -2.5000221e-1 2.4305363e-1 2.4305363e-1
-7.5000081e-1 -2.5000221e-1 3.7499792e-1 3.7499792e-1
-6.6666771e-1 -2.5000221e-1 4.9305293e-1 4.9305293e-1
-5.8333461e-1 -2.5000221e-1 5.9721953e-1 5.9721953e-1
-5.0000151e-1 -2.5000221e-1 6.8749744e-1 6.8749744e-1
-4.1666841e-1 -2.5000221e-1 7.6388643e-1 7.6388643e-1
-3.3333531e-1 -2.5000221e-1 8.2638654e-1 8.2638654e-1
-2.5000221e-1 -2.5000221e-1 8.7499792e-1 8.7499792e-1
-1.6666911e-1 -2.5000221e-1 9.0972043e-1 9.0972043e-1
-8.333601e-2 -2.5000221e-1 9.3055403e-1 9.3055403e-1
-2.911e-6 -2.5000221e-1 9.37499e-1 9.37499e-1
8.333019e-2 -2.5000221e-1 9.3055513e-1 9.3055513e-1
1.66663289e-1 -2.5000221e-1 9.0972234e-1 9.0972234e-1
2.4999638e-1 -2.5000221e-1 8.7500073e-1 8.7500073e-1
3.3332948e-1 -2.5000221e-1 8.2639034e-1 8.2639034e-1
4.1666258e-1 -2.5000221e-1 7.6389113e-1 7.6389113e-1
4.9999568e-1 -2.5000221e-1 6.8750323e-1 6.8750323e-1
5.8332878e-1 -2.5000221e-1 5.9722653e-1 5.9722653e-1
6.6666188e-1 -2.5000221e-1 4.9306093e-1 4.9306093e-1
7.4999498e-1 -2.5000221e-1 3.7500644e-1 3.7500644e-1
8.3332808e-1 -2.5000221e-1 2.4306323e-1 2.4306323e-1
9.1666118e-1 -2.5000221e-1 9.723112e-2 9.723112e-2
9.9999428e-1 -2.5000221e-1 -6.2489769e-2 -6.2489769e-2

-1.0e0 -1.6666911e-1 -2.777861e-2 -2.777861e-2
-9.16667e-1 -1.6666911e-1 1.3194289e-1 1.3194289e-1
-8.3333391e-1 -1.6666911e-1 2.777761e-1 2.777761e-1
-7.5000081e-1 -1.6666911e-1 4.0972038e-1 4.0972038e-1
-6.6666771e-1 -1.6666911e-1 5.2777539e-1 5.2777539e-1
-5.8333461e-1 -1.6666911e-1 6.3194199e-1 6.3194199e-1
-5.0000151e-1 -1.6666911e-1 7.222199e-1 7.222199e-1
-4.1666841e-1 -1.6666911e-1 7.9860889e-1 7.9860889e-1
-3.3333531e-1 -1.6666911e-1 8.61109e-1 8.61109e-1
-2.5000221e-1 -1.6666911e-1 9.0972038e-1 9.0972038e-1
-1.6666911e-1 -1.6666911e-1 9.4444289e-1 9.4444289e-1
-8.333601e-2 -1.6666911e-1 9.6527649e-1 9.6527649e-1
-2.911e-6 -1.6666911e-1 9.722215e-1 9.722215e-1
8.333019e-2 -1.6666911e-1 9.6527759e-1 9.6527759e-1
1.66663289e-1 -1.6666911e-1 9.444448e-1 9.444448e-1
2.4999638e-1 -1.6666911e-1 9.0972319e-1 9.0972319e-1
3.3332948e-1 -1.6666911e-1 8.611128e-1 8.611128e-1
4.1666258e-1 -1.6666911e-1 7.9861359e-1 7.9861359e-1
4.9999568e-1 -1.6666911e-1 7.222257e-1 7.222257e-1
5.8332878e-1 -1.6666911e-1 6.3194899e-1 6.3194899e-1
6.6666188e-1 -1.6666911e-1 5.2778339e-1 5.2778339e-1
7.4999498e-1 -1.6666911e-1 4.097289e-1 4.097289e-1
8.3332808e-1 -1.6666911e-1 2.7778569e-1 2.7778569e-1
9.1666118e-1 -1.6666911e-1 1.3195358e-1 1.3195358e-1
9.9999428e-1 -1.6666911e-1 -2.7767311e-2 -2.7767311e-2

-1.0e0 -8.333601e-2 -6.9448914e-3 -6.9448914e-3
-9.16667e-1 -8.333601e-2 1.5277661e-1 1.5277661e-1
-8.3333391e-1 -8.333601e-2 2.9860982e-1 2.9860982e-1
-7.5000081e-1 -8.333601e-2 4.3055411e-1 4.3055411e-1
-6.6666771e-1 -8.333601e-2 5.4860912e-1 5.4860912e-1
-5.8333461e-1 -8.333601e-2 6.5277571e-1 6.5277571e-1
-5.0000151e-1 -8.333601e-2 7.4305362e-1 7.4305362e-1
-4.1666841e-1 -8.333601e-2 8.1944261e-1 8.1944261e-1
-3.3333531e-1 -8.333601e-2 8.8194272e-1 8.8194272e-1
-2.5000221e-1 -8.333601e-2 9.3055411e-1 9.3055411e-1
-1.6666911e-1 -8.333601e-2 9.6527661e-1 9.6527661e-1
-8.333601e-2 -8.333601e-2 9.8611021e-1 9.8611021e-1
-2.911e-6 -8.333601e-2 9.930551e-1 9.930551e-1
8.333019e-2 -8.333601e-2 9.8611131e-1 9.8611131e-1
1.66663289e-1 -8.333601e-2 9.6527852e-1 9.6527852e-1
2.4999638e-1 -8.333601e-2 9.3055692e-1 9.3055692e-1
3.3332948e-1 -8.333601e-2 8.8194652e-1 8.8194652e-1
4.1666258e-1 -8.333601e-2 8.1944731e-1 8.1944731e-1
4.9999568e-1 -8.333601e-2 7.4305942e-1 7.4305942e-1
5.8332878e-1 -8.333601e-2 6.5278271e-1 6.5278271e-1
6.6666188e-1 -8.333601e-2 5.4861711e-1 5.4861711e-1
7.4999498e-1 -8.333601e-2 4.3056262e-1 4.3056262e-1
8.3332808e-1 -8.333601e-2 2.9861942e-1 2.9861942e-1
9.1666118e-1 -8.333601e-2 1.5278731e-1 1.5278731e-1
9.9999428e-1 -8.333601e-2 -6.9335915e-3 -6.9335915e-3

-1.0e0 -2.911e-6 -8.4739212e-12 -8.4739212e-12
-9.16667e-1 -2.911e-6 1.597215e-1 1.597215e-1
-8.3333391e-1 -2.911e-6 3.055547e-1 3.055547e-1
-7.5000081e-1 -2.911e-6 4.37499e-1 4.37499e-1
-6.6666771e-1 -2.911e-6 5.55554e-1 5.55554e-1
-5.8333461e-1 -2.911e-6 6.597206e-1 6.597206e-1
-5.0000151e-1 -2.911e-6 7.499985e-1 7.499985e-1
-4.1666841e-1 -2.911e-6 8.263875e-1 8.263875e-1
-3.3333531e-1 -2.911e-6 8.888876e-1 8.888876e-1
-2.5000221e-1 -2.911e-6 9.37499e-1 9.37499e-1
-1.6666911e-1 -2.911e-6 9.722215e-1 9.722215e-1
-8.333601e-2 -2.911e-6 9.930551e-1 9.930551e-1
-2.911e-6 -2.911e-6 1.0e0 1.0e0
8.333019e-2 -2.911e-6 9.930562e-1 9.930562e-1
1.66663289e-1 -2.911e-6 9.722234e-1 9.722234e-1
2.4999638e-1 -2.911e-6 9.375018e-1 9.375018e-1
3.3332948e-1 -2.911e-6 8.888914e-1 8.888914e-1
4.1666258e-1 -2.911e-6 8.263922e-1 8.263922e-1
4.9999568e-1 -2.911e-6 7.500043e-1 7.500043e-1
5.8332878e-1 -2.911e-6 6.597276e-1 6.597276e-1
6.6666188e-1 -2.911e-6 5.55562e-1 5.55562e-1
7.4999498e-1 -2.911e-6 4.375075e-1 4.375075e-1
8.3332808e-1 -2.911e-6 3.055643e-1 3.055643e-1
9.1666118e-1 -2.911e-6 1.597322e-1 1.597322e-1
9.9999428e-1 -2.911e-6 1.1299992e-5 1.1299992e-5

-1.0e0 8.333019e-2 -6.9439194e-3 -6.9439194e-3
-9.16667e-1 8.333019e-2 1.5277759e-1 1.5277759e-1
-8.3333391e-1 8.333019e-2 2.986108e-1 2.986108e-1
-7.5000081e-1 8.333019e-2 4.3055508e-1 4.3055508e-1
-6.6666771e-1 8.333019e-2 5.4861009e-1 5.4861009e-1
-5.8333461e-1 8.333019e-2 6.5277669e-1 6.5277669e-1
-5.0000151e-1 8.333019e-2 7.430546e-1 7.430546e-1
-4.1666841e-1 8.333019e-2 8.1944359e-1 8.1944359e-1
-3.3333531e-1 8.333019e-2 8.819437e-1 8.819437e-1
-2.5000221e-1 8.333019e-2 9.3055508e-1 9.3055508e-1
-1.6666911e-1 8.333019e-2 9.6527759e-1 9.6527759e-1
-8.333601e-2 8.333019e-2 9.8611119e-1 9.8611119e-1
-2.911e-6 8.333019e-2 9.930562e-1 9.930562e-1
8.333019e-2 8.333019e-2 9.8611229e-1 9.8611229e-1
1.66663289e-1 8.333019e-2 9.652795e-1 9.652795e-1
2.4999638e-1 8.333019e-2 9.3055789e-1 9.3055789e-1
3.3332948e-1 8.333019e-2 8.819475e-1 8.819475e-1
4.1666258e-1 8.333019e-2 8.1944829e-1 8.1944829e-1
4.9999568e-1 8.333019e-2 7.430604e-1 7.430604e-1
5.8332878e-1 8.333019e-2 6.5278369e-1 6.5278369e-1
6.6666188e-1 8.333019e-2 5.4861809e-1 5.4861809e-1
7.4999498e-1 8.333019e-2 4.305636e-1 4.305636e-1
8.3332808e-1 8.333019e-2 2.9862039e-1 2.9862039e-1
9.1666118e-1 8.333019e-2 1.5278828e-1 1.5278828e-1
9.9999428e-1 8.333019e-2 -6.9326195e-3 -6.9326195e-3

-1.0e0 1.66663289e-1 -2.7776672e-2 -2.7776672e-2
-9.16667e-1 1.66663289e-1 1.3194482e-1 1.3194482e-1
-8.3333391e-1 1.66663289e-1 2.7777803e-1 2.7777803e-1
-7.5000081e-1 1.66663289e-1 4.0972232e-1 4.0972232e-1
-6.6666771e-1 1.66663289e-1 5.2777733e-1 5.2777733e-1
-5.8333461e-1 1.66663289e-1 6.3194392e-1 6.3194392e-1
-5.0000151e-1 1.66663289e-1 7.2222183e-1 7.2222183e-1
-4.1666841e-1 1.66663289e-1 7.9861082e-1 7.9861082e-1
-3.3333531e-1 1.66663289e-1 8.6111093e-1 8.6111093e-1
-2.5000221e-1 1.66663289e-1 9.0972232e-1 9.0972232e-1
-1.6666911e-1 1.66663289e-1 9.4444482e-1 9.4444482e-1
-8.333601e-2 1.66663289e-1 9.6527843e-1 9.6527843e-1
-2.911e-6 1.66663289e-1 9.722234e-1 9.722234e-1
8.333019e-2 1.66663289e-1 9.6527953e-1 9.6527953e-1
1.66663289e-1 1.66663289e-1 9.4444673e-1 9.4444673e-1
2.4999638e-1 1.66663289e-1 9.0972513e-1 9.0972513e-1
3.3332948e-1 1.66663289e-1 8.6111473e-1 8.6111473e-1
4.1666258e-1 1.66663289e-1 7.9861552e-1 7.9861552e-1
4.9999568e-1 1.66663289e-1 7.2222763e-1 7.2222763e-1
5.8332878e-1 1.66663289e-1 6.3195093e-1 6.3195093e-1
6.6666188e-1 1.66663289e-1 5.2778532e-1 5.2778532e-1
7.4999498e-1 1.66663289e-1 4.0973083e-1 4.0973083e-1
8.3332808e-1 1.66663289e-1 2.7778763e-1 2.7778763e-1
9.1666118e-1 1.66663289e-1 1.3195552e-1 1.3195552e-1
9.9999428e-1 1.66663289e-1 -2.7765373e-2 -2.7765373e-2

-1.0e0 2.4999638e-1 -6.2498169e-2 -6.2498169e-2
-9.16667e-1 2.4999638e-1 9.722333e-2 9.722333e-2
-8.3333391e-1 2.4999638e-1 2.4305653e-1 2.4305653e-1
-7.5000081e-1 2.4999638e-1 3.7500082e-1 3.7500082e-1
-6.6666771e-1 2.4999638e-1 4.9305583e-1 4.9305583e-1
-5.8333461e-1 2.4999638e-1 5.9722243e-1 5.9722243e-1
-5.0000151e-1 2.4999638e-1 6.8750034e-1 6.8750034e-1
-4.1666841e-1 2.4999638e-1 7.6388933e-1 7.6388933e-1
